Date,id,treatcode,New row,New col,Term fl,Lat fl,Term lf,Lat lf,Comments,Observer
4/29/15,QUERUB21_HF_08,WS2,7,3,,,4,6,,TLS
4/29/15,VIBLAN04_SH_01,WS2,7,3,,,-,1,,TLS
4/29/15,ACESAC99_HF_08,WS2,8,3,,,-,-,Missing,TLS
4/29/15,FAGGRA07_SH_12,WS2,8,3,,,2,1,,TLS
4/29/15,POPGRA04_SH_12,WS2,8,3,,,1,1,Totally under water,TLS
4/29/15,BETALL03_SH_06,WS2,1,4,,,6,8,,TLS
4/29/15,ILEMUC01_SH_05,WS2,1,4,,,"27, 8","27, 8",Dead or dying,TLS
4/29/15,VIBCAS07_SH_07,WS2,1,4,,,9,9,,TLS
4/29/15,FAGGRA11_HF_09,WS2,2,4,,,1,1,,TLS
4/29/15,BETALL20_HF_11,WS2,2,4,,,6,8,,TLS
4/29/15,ACESAC07_SH_07,WS2,2,4,,,-,6,Terminal fallen off,TLS
4/29/15,FAGGRA10_HF_03,WS2,3,4,,,3,1,,TLS
4/29/15,POPGRA03_HF_09,WS2,3,4,,,7,1,,TLS
4/29/15,VIBLAN06_SH_09,WS2,3,4,,25,6,6,,TLS
4/29/15,ACESAC02_SH_11,WS2,4,4,,,6,1,,TLS
4/29/15,QUERUB23_HF_02,WS2,4,4,,,6,1,,TLS
4/29/15,VIBLAN12_HF_09,WS2,4,4,,,-,-,Missing,TLS
4/29/15,ACEPEN01_HF_04,WS2,5,4,24,,7,0,,TLS
4/29/15,VIBLAN02_SH_03,WS2,5,4,,,6,8,,TLS
4/29/15,BETPAP10_SH_10,WS2,5,4,,,-,7,,TLS
4/29/15,ACERUB07_SH_07,WS2,6,4,,,7,4,,TLS
4/29/15,BETPAP07_SH_10,WS2,6,4,,,6,8,,TLS
4/29/15,QUERUB06_SH_09,WS2,6,4,,,10,1,,TLS
4/29/15,ACERUB09_SH_11,WS2,7,4,,,-,-,Missing,TLS
4/29/15,ILEMUC05_HF_11,WS2,7,4,,,9,9,,TLS
4/29/15,VIBLAN04_HF_12,WS2,7,4,,,8,8,Not sure if T or L,TLS
4/29/15,FAGGRA08_SH_08,WS2,8,4,,,2,2,,TLS
4/29/15,ILEMUC06_HF_10,WS2,8,4,,,0,0,May be dead,TLS
4/29/15,ACERUB11_HF_07,WS2,8,4,,,5,4,,TLS
4/29/15,POPGRA06_SH_06,WS2,1,5,,,-,-,Missing,TLS
4/29/15,VIBCAS01_SH_06,WS2,1,5,,,"27, 8","27, 8",Dead or dying,TLS
4/29/15,BETALL02_SH_12,WS2,1,5,,,6,6,,TLS
4/29/15,BETALL10_HF_02,WS2,2,5,,,5,7,,TLS
4/29/15,ILEMUC06_SH_05,WS2,2,5,,,"27, 7","27, 7",,TLS
4/29/15,QUERUB08_SH_12,WS2,2,5,,,7,6,,TLS
4/29/15,BETPAP09_HF_04,WS2,3,5,,,4,7,,TLS
4/29/15,VIBCAS02_HF_02,WS2,3,5,,,-,-,Missing,TLS
4/29/15,FAGGRA13_HF_03,WS2,3,5,,,3,3,,TLS
4/29/15,ACEPEN08_SH_11,WS2,4,5,25,,10,1,Elongation!,TLS
4/29/15,ILEMUC07_SH_05,WS2,4,5,,,"27, 7","27, 7",Dead or dying,TLS
4/29/15,BETALL10_SH_01,WS2,4,5,,,6,8,,TLS
4/29/15,ACESAC10_HF_06,WS2,5,5,,,-,-,Missing,TLS
4/29/15,POPGRA05_HF_01,WS2,5,5,,,7,1,,TLS
4/29/15,VIBLAN11_HF_07,WS2,5,5,,,8,-,,TLS
4/29/15,ACEPEN04_HF_09,WS2,6,5,,,6,4,,TLS
4/29/15,ILEMUC03_SH_12,WS2,6,5,,,"27, 7","27, 7",Dead or dying,TLS
4/29/15,VIBLAN10_HF_05,WS2,6,5,25,25,0,6,,TLS
4/29/15,ACESAC07_HF_12,WS2,7,5,,,4,1,,TLS
4/29/15,FAGGRA04_SH_03,WS2,7,5,,,0,0,,TLS
4/29/15,VIBCAS08_HF_05,WS2,7,5,27,27,7,7,Dead or dying,TLS
4/29/15,ACESAC10_SH_09,WS2,8,5,,,"27, 6",2,Missing,TLS
4/29/15,BETPAP14_HF_08,WS2,8,5,,,-,-,,TLS
4/29/15,VIBCAS07_HF_01,WS2,8,5,,,9,9,,TLS
4/29/15,FAGGRA02_SH_08,WS2,1,6,,,3,2,,TLS
4/29/15,VIBCAS04_HF_11,WS2,1,6,,,"27, 7","27, 7",,TLS
4/29/15,QUERUB04_SH_10,WS2,1,6,,,10,4,,TLS
4/29/15,BETALL01_SH_03,WS2,2,6,,,5,6,,TLS
4/29/15,POPGRA08_SH_05,WS2,2,6,,,-,-,Missing,TLS
4/29/15,QUERUB16_HF_04,WS2,2,6,,,"27, 5","27, 5",Dead or dying,TLS
4/29/15,ACEPEN03_HF_03,WS2,3,6,,,7,4,,TLS
4/29/15,ACEPEN11_HF_01,WS2,3,6,,,10,1,Elongation,TLS
4/29/15,ACEPEN12_HF_08,WS2,3,6,25,,6,4,,TLS
4/29/15,ACEPEN09_SH_08,WS2,4,6,,,7,5,,TLS
4/28/15,FRANIG04_HF_04,CS0,1,1,,,7,1,,TLS
4/28/15,VIBCAS08_HF_10,CS0,1,1,,,"27, 9","27, 9",,TLS
4/28/15,BETALL19_HF_12,CS0,1,1,,,6,7,,TLS
4/28/15,FRANIG03_HF_02,CS0,2,1,,,10,0,,TLS
4/28/15,ACEPEN09_SH_07,CS0,2,1,,,7,1,,TLS
4/28/15,CORCOR11_SH_02,CS0,2,1,,,7,6,,TLS
4/28/15,RHOPRI05_HF_02,CS0,3,1,,,5,-,All terminal twig,TLS
4/28/15,VIBLAN07_SH_01,CS0,3,1,,,0,0,,TLS
4/28/15,ACERUB09_SH_02,CS0,3,1,,,7,0,,TLS
4/28/15,ACERUB13_HF_03,CS0,4,1,,,7,4,,TLS
4/28/15,QUEVEL03_HF_02,CS0,4,1,,,7,1,,TLS
4/28/15,VIBCAS07_HF_08,CS0,4,1,,,"27, 9","27, 9",Redness,TLS
4/28/15,ACERUB11_HF_08,CS0,5,1,,,7,0,,TLS
4/28/15,ALNINC04_SH_03,CS0,5,1,,,7,6,,TLS
4/28/15,RHAFRA02_HF_01,CS0,5,1,16,16,7,6,,TLS
4/28/15,LONCAN07_HF_02,CS0,6,1,,,-,6,Tiny leaf of at base,TLS
4/28/15,LYOLIG09_HF_01,CS0,6,1,,,4,7,,TLS
4/28/15,SPIALB99_SH_01,CS0,6,1,,,-,7,,TLS
4/28/15,KALANG05_SH_02,CS0,7,1,,,3,0,,TLS
4/28/15,VIBCAS02_HF_11,CS0,7,1,,,-,"27, 9",,TLS
4/28/15,ACESAC99_SH_12,CS0,7,1,,,0,5,,TLS
4/28/15,ACEPEN03_HF_06,CS0,8,1,,,6,3,,TLS
4/28/15,ALNINC02_HF_04,CS0,8,1,,,3,3,,TLS
4/28/15,LYOLIG08_HF_03,CS0,8,1,,,8,8,Large leaves,TLS
4/28/15,ACEPEN08_SH_06,CS0,1,2,,,7,4,,TLS
4/28/15,BETPAP10_SH_03,CS0,1,2,,,-,8,,TLS
4/28/15,CORCOR08_SH_02,CS0,1,2,,,6,8,,TLS
4/28/15,BETALL16_HF_05,CS0,2,2,,,5,7,,TLS
4/28/15,LONCAN05_HF_04,CS0,2,2,,,5,5,,TLS
4/28/15,LYOLIG06_HF_03,CS0,2,2,,,0,7,,TLS
4/28/15,KALANG09_HF_02,CS0,3,2,,,3,0,,TLS
4/28/15,QUERUB04_SH_11,CS0,3,2,,,7,1,,TLS
4/28/15,VACMYR07_HF_02,CS0,3,2,,,5,0,,TLS
4/28/15,BETALL03_SH_12,CS0,4,2,,,6,6,,TLS
4/28/15,QUERUB15_HF_07,CS0,4,2,,,4,1,,TLS
4/28/15,VIBCAS06_SH_03,CS0,4,2,,,-,"27, 9",,TLS
4/28/15,FAGGRA06_SH_10,CS0,5,2,,,3,3,,TLS
4/28/15,SPIALB04_HF_04,CS0,5,2,,,-,7,,TLS
4/28/15,VIBCAS10_HF_10,CS0,5,2,,,27,27,"Dead, dying",TLS
4/28/15,BETALL09_SH_08,CS0,6,2,,,-,8,True terminal is dead,TLS
4/28/15,CORCOR07_SH_01,CS0,6,2,,,7,7,,TLS
4/28/15,LONCAN99_SH_02,CS0,6,2,,,"27, 8","27, 8",Turning brown,TLS
4/28/15,ACEPEN11_HF_04,CS0,7,2,,,7,1,,TLS
4/28/15,BETPAP06_SH_04,CS0,7,2,,,27,27,"Dead, dying",TLS
4/28/15,VACMYR03_SH_03,CS0,7,2,,,7,8,"Corcor, not vacmyr",TLS
4/28/15,BETPAP07_SH_06,CS0,8,2,,,6,7,,TLS
4/28/15,POPGRA01_SH_08,CS0,8,2,,,7,1,,TLS
4/28/15,QUERUB08_SH_01,CS0,8,2,,,7,1,,TLS
4/28/15,CORCOR09_SH_02,CS0,1,3,,,8,8,,TLS
4/28/15,FAGGRA07_SH_11,CS0,1,3,,,6,6,,TLS
4/28/15,RHOPRI08_HF_01,CS0,1,3,,,8,-,All terminal twig,TLS
4/28/15,KALANG04_SH_02,CS0,2,3,,,3,0,,TLS
4/28/15,NYSSYL13_HF_02,CS0,2,3,,,6,-,All terminal twig,TLS
4/28/15,VACMYR03_HF_04,CS0,2,3,25,,"27, 8","27, 7",Leaves turning red,TLS
4/28/15,AROMEL06_HF_01,CS0,3,3,,,-,-,Missing,TLS
4/28/15,HAMVIR10_HF_02,CS0,3,3,,,6,7,,TLS
4/28/15,QUERUB20_HF_07,CS0,3,3,,,10,7,Elongation,TLS
4/28/15,ALNINC07_SH_03,CS0,4,3,,,6,8,White mold/fungus on leaves,TLS
4/28/15,CORCOR09_HF_04,CS0,4,3,,,6,7,,TLS
4/28/15,QUEALB12_HF_01,CS0,4,3,,,5,4,,TLS
4/28/15,POPGRA07_HF_11,CS0,5,3,,,1,-,No laterals,TLS
4/28/15,ILEMUC04_SH_01,CS0,5,3,,,"27, 9","27, 9",,TLS
4/28/15,BETLEN05_HF_02,CS0,5,3,,,4,4,,TLS
4/28/15,ACESAC10_SH_05,CS0,6,3,,,4,1,,TLS
4/28/15,ILEMUC08_HF_11,CS0,6,3,,,"27, 9","27, 9","Dead, dying",TLS
4/28/15,LONCAN02_HF_04,CS0,6,3,,,"27, 9","27, 9",,TLS
4/28/15,ALNINC05_HF_04,CS0,7,3,,,6,4,,TLS
4/28/15,QUERUB21_HF_03,CS0,7,3,,,7,1,,TLS
4/28/15,SPIALB06_SH_03,CS0,7,3,,,-,0,,TLS
4/28/15,AROMEL04_HF_02,CS0,8,3,,,8,6,,TLS
4/28/15,FRANIG05_HF_04,CS0,8,3,,,-,-,,TLS
4/28/15,VACMYR07_SH_04,CS0,8,3,,,0,0,Dead or dying,TLS
4/28/15,ACERUB10_SH_07,CS0,1,4,,,7,1,,TLS
4/28/15,BETALL02_SH_09,CS0,1,4,,,6,7,,TLS
4/28/15,VIBLAN12_HF_12,CS0,1,4,,,9,6,,TLS
4/28/15,FRANIG08_HF_01,CS0,2,4,,,10,0,,TLS
4/28/15,PRUPEN07_HF_02,CS0,2,4,,,8,8,,TLS
4/28/15,QUEALB11_HF_03,CS0,2,4,,,5,5,,TLS
4/28/15,FAGGRA09_HF_02,CS0,3,4,,,7,7,,TLS
4/28/15,POPGRA08_SH_11,CS0,3,4,,,7,7,,TLS
4/28/15,VIBLAN04_SH_02,CS0,3,4,,,9,9,,TLS
4/28/15,ACEPEN07_SH_05,CS0,4,4,24,,6,5,,TLS
4/28/15,BETPAP15_HF_07,CS0,4,4,,,-,8,True terminal is dead,TLS
4/28/15,FRANIG06_HF_04,CS0,4,4,,,7,0,,TLS
4/28/15,FAGGRA05_SH_10,CS0,5,4,,,3,3,,TLS
4/28/15,FRANIG06_SH_04,CS0,5,4,,,10,0,,TLS
4/28/15,HAMVIR07_HF_02,CS0,5,4,,,6,8,,TLS
4/28/15,ALNINC01_SH_03,CS0,6,4,,,7,8,,TLS
4/28/15,NYSSYL08_HF_03,CS0,6,4,,,8,8,,TLS
4/28/15,QUERUB06_SH_03,CS0,6,4,,,7,1,,TLS
4/28/15,KALANG03_SH_03,CS0,7,4,16,,3,0,,TLS
4/28/15,QUEVEL01_HF_04,CS0,7,4,,,6,1,,TLS
4/28/15,RHOPRI06_HF_02,CS0,7,4,,,7,-,All terminal twig,TLS
4/28/15,AROMEL11_HF_01,CS0,8,4,,,8,-,All terminal,TLS
4/28/15,BETPAP13_HF_03,CS0,8,4,,,6,7,,TLS
4/28/15,KALANG99_SH_02,CS0,8,4,,,27,-,Wilted,TLS
4/28/15,BETPAP04_SH_01,CS0,1,5,,,6,7,,TLS
4/28/15,NYSSYL06_HF_03,CS0,1,5,,,7,4,,TLS
4/28/15,PRUPEN09_SH_04,CS0,1,5,25,,8,8,,TLS
4/28/15,ACEPEN01_HF_10,CS0,2,5,,20,7,6,,TLS
4/28/15,FAGGRA14_HF_11,CS0,2,5,,,6,6,,TLS
4/28/15,VIBCAS03_HF_09,CS0,2,5,,,9,9,,TLS
4/28/15,FAGGRA04_SH_04,CS0,3,5,,,3,3,,TLS
4/28/15,NYSSYL14_HF_04,CS0,3,5,,,8,-,All terminal twig,TLS
4/28/15,QUEALB16_HF_02,CS0,3,5,,,6,4,,TLS
4/28/15,KALANG07_HF_03,CS0,4,5,,,3,0,,TLS
4/28/15,POPGRA06_HF_08,CS0,4,5,,,7,7,,TLS
4/28/15,VACMYR05_SH_01,CS0,4,5,,,"27, 8",8,,TLS
4/28/15,ACESAC03_SH_01,CS0,5,5,,,6,1,,TLS
4/28/15,RHAFRA18_HF_01,CS0,5,5,16,,7,-,All terminal,TLS
4/28/15,VIBLAN10_HF_02,CS0,5,5,,,9,6,Out of water,TLS
4/28/15,BETALL01_SH_05,CS0,6,5,,,5,7,,TLS
4/28/15,PRUPEN09_HF_02,CS0,6,5,,,8,8,,TLS
4/28/15,SPIALB06_HF_04,CS0,6,5,,,-,"27, 9",Leaves turning yellow,TLS
4/28/15,KALANG14_HF_03,CS0,7,5,16,,3,0,,TLS
4/28/15,POPGRA06_SH_09,CS0,7,5,,,5,5,,TLS
4/28/15,ACERUB07_SH_10,CS0,7,5,,,7,4,,TLS
4/28/15,BETALL18_HF_01,CS0,8,5,,,"27, 6","27, 8","Dead, dying",TLS
4/28/15,ILEMUC01_SH_09,CS0,8,5,,,"27, 8","27, 8","Dead, dying",TLS
4/28/15,LONCAN01_HF_02,CS0,8,5,,,"27, 9","27, 9",Turning brown,TLS
4/28/15,ACESAC10_HF_08,CS0,1,6,,,5,1,,TLS
4/28/15,ALNINC02_SH_01,CS0,1,6,,,-,8,All lateral,TLS
4/28/15,BETPAP09_SH_10,CS0,1,6,,,6,8,,TLS
4/28/15,ACERUB10_HF_04,CS0,2,6,,,7,4,,TLS
4/28/15,ILEMUC03_HF_01,CS0,2,6,,,7,7,,TLS
4/28/15,SPIALB03_SH_02,CS0,2,6,,,-,0,,TLS
4/28/15,RHOPRI04_HF_02,CS0,3,6,16,,8,-,All terminal twig,TLS
4/28/15,VACMYR05_HF_04,CS0,3,6,,,0,0,"Dead, dying",TLS
4/28/15,VIBCAS01_SH_11,CS0,3,6,,,"27, 9","27, 9","Dead, dying",TLS
4/28/15,KALANG07_SH_02,CS0,4,6,16,,3,0,,TLS
4/28/15,PRUPEN02_SH_01,CS0,4,6,,,4,6,,TLS
4/28/15,VIBCAS08_SH_04,CS0,4,6,,,-,"27, 9","Dead, dying",TLS
4/28/15,ACERUB08_SH_12,CS0,5,6,,,7,4,,TLS
4/28/15,BETALL20_HF_05,CS0,5,6,,,6,8,,TLS
4/28/15,QUERUB07_SH_04,CS0,5,6,,,0,0,,TLS
4/28/15,VIBLAN11_HF_02,CS0,6,6,,25,1,0,,TLS
4/28/15,PRUPEN06_SH_02,CS0,6,6,,,4,4,,TLS
4/28/15,PRUPEN08_HF_02,CS0,6,6,20,20,7,7,,TLS
4/28/15,CORCOR08_HF_03,CS0,7,6,,,-,"27, 6","Dead, dying",TLS
4/28/15,POPGRA05_SH_12,CS0,7,6,,,-,5,,TLS
4/28/15,PRUPEN12_HF_04,CS0,7,6,,,6,7,,TLS
4/28/15,ALNINC04_HF_03,CS0,8,6,,,9,8,,TLS
4/28/15,BETALL10_SH_05,CS0,8,6,,,6,8,,TLS
4/28/15,QUERUB10_SH_08,CS0,8,6,,,7,1,,TLS
4/28/15,CORCOR10_HF_04,CS0,1,7,,,-,-,Missing,TLS
4/28/15,ILEMUC07_HF_02,CS0,1,7,,,7,7,,TLS
4/28/15,NYSSYL10_HF_02,CS0,1,7,,,7,-,All terminal twig,TLS
4/28/15,LONCAN01_SH_04,CS0,2,7,,,8,8,,TLS
4/28/15,POPGRA05_HF_03,CS0,2,7,,,7,1,,TLS
4/28/15,KALANG08_SH_03,CS0,2,7,16,,3,0,,TLS
4/28/15,ACEPEN02_HF_04,CS0,3,7,,,7,0,,TLS
4/28/15,FRANIG05_SH_03,CS0,3,7,,,4,10,,TLS
4/28/15,VIBLAN04_HF_11,CS0,3,7,,,9,9,,TLS
4/28/15,ACEPEN12_HF_04,CS0,4,7,24,20,7,4,,TLS
4/28/15,ALNINC07_HF_01,CS0,4,7,,,1,1,,TLS
4/28/15,LONCAN04_HF_02,CS0,4,7,,,"27, 8","27, 7",Leaves yellowing,TLS
4/28/15,BETALL17_HF_11,CS0,5,7,,,6,8,,TLS
4/28/15,PRUPEN13_HF_01,CS0,5,7,,,-,8,,TLS
4/28/15,SPIALB99_SH_03,CS0,5,7,,,-,10,,TLS
4/28/15,ACESAC07_SH_11,CS0,6,7,,,-,5,,TLS
4/28/15,HAMVIR09_HF_04,CS0,6,7,,,6,8,,TLS
4/28/15,RHAFRA01_HF_03,CS0,6,7,,,6,-,All terminal twig,TLS
4/28/15,ACEPEN04_HF_06,CS0,7,7,,,5,5,,TLS
4/28/15,FAGGRA13_HF_07,CS0,7,7,,,7,7,,TLS
4/28/15,LYOLIG33_HF_01,CS0,7,7,,,4,7,,TLS
4/28/15,LONCAN05_SH_03,CS0,8,7,,,"27, 8","27, 8",Leaves turning brown,TLS
4/28/15,VIBLAN03_HF_11,CS0,8,7,,,"27, 9","27, 9",Leaves turning red,TLS
4/28/15,CORCOR05_SH_01,CS0,8,7,,,"27, 6","27, 7","Dead, dying",TLS
4/28/15,VIBLAN02_SH_09,CS0,1,8,,,6,-,,TLS
4/28/15,PRUPEN05_HF_02,CS0,1,8,,,6,8,,TLS
4/28/15,BETLEN06_HF_04,CS0,1,8,,,6,8,,TLS
4/28/15,FAGGRA08_SH_04,CS0,2,8,,,-,2,,TLS
4/28/15,ILEMUC03_SH_08,CS0,2,8,25,25,"27, 8","27, 8",Leaves turning yellow,TLS
4/28/15,QUERUB23_HF_08,CS0,2,8,,,6,1,,TLS
4/28/15,ACESAC07_HF_04,CS0,3,8,,,2,1,,TLS
4/28/15,LYOLIG05_HF_02,CS0,3,8,,,-,-,Missing,TLS
4/28/15,PRUPEN04_SH_04,CS0,3,8,25,25,-,6,Dead or dying,TLS
4/28/15,ALNINC08_HF_04,CS0,4,8,,,3,6,,TLS
4/28/15,HAMVIR12_HF_02,CS0,4,8,,,10,6,Elongation,TLS
4/28/15,QUEALB09_HF_04,CS0,4,8,,,1,1,,TLS
4/28/15,ACEPEN11_SH_11,CS0,5,8,,,7,1,,TLS
4/28/15,BETPAP09_HF_02,CS0,5,8,,,-,8,,TLS
4/28/15,VIBLAN09_SH_05,CS0,5,8,,,9,6,,TLS
4/28/15,ACEPEN04_SH_11,CS0,6,8,,,6,1,,TLS
4/28/15,POPGRA04_SH_02,CS0,6,8,,,7,7,,TLS
4/28/15,VIBCAS05_SH_11,CS0,6,8,,,-,27,,TLS
4/28/15,FAGGRA03_HF_03,CS0,7,8,,,3,3,,TLS
4/28/15,QUEVEL09_HF_04,CS0,7,8,,,-,-,Missing,TLS
4/28/15,SPIALB03_HF_01,CS0,7,8,,,-,10,,TLS
4/28/15,ILEMUC05_HF_09,CS0,8,8,,,"27, 9","27, 9",Leaves turning red,TLS
4/28/15,ACESAC09_SH_03,CS0,8,8,,,0,7,,TLS
4/28/15,FRANIG09_SH_03,CS0,8,8,,,7,4,,TLS
4/28/15,RHAFRA16_HF_03,CS0,1,9,,,5,-,,TLS
4/28/15,VACMYR01_HF_02,CS0,1,9,,,"27, 8","27, 7",Leaves turning red,TLS
4/28/15,VIBLAN05_SH_11,CS0,1,9,,,"27, 9","27, 9",Leaves bright red,TLS
4/28/15,BETLEN04_HF_02,CS0,2,9,,,6,7,,TLS
4/28/15,CORCOR10_SH_02,CS0,2,9,,,5,6,,TLS
4/28/15,FRANIG08_SH_01,CS0,2,9,,,5,0,,TLS
4/28/15,ACESAC99_HF_06,CS0,3,9,,,6,1,,TLS
4/28/15,VIBCAS04_HF_08,CS0,3,9,,,"27, 9","27, 9","Dead, dying",TLS
4/28/15,ILEMUC06_HF_12,CS0,3,9,,,5,5,,TLS
4/28/15,ACESAC02_HF_12,CS0,4,9,,,7,1,,TLS
4/28/15,ILEMUC04_HF_01,CS0,4,9,,,10,10,Elongation,TLS
4/28/15,RHAFRA12_HF_04,CS0,4,9,16,,7,-,All terminal twig,TLS
4/28/15,FAGGRA02_SH_04,CS0,5,9,,,3,3,,TLS
4/28/15,QUEALB08_HF_01,CS0,5,9,,,-,-,Missing,TLS
4/28/15,SPIALB05_HF_01,CS0,5,9,,,-,-,Missing,TLS
4/28/15,BETLEN08_HF_04,CS0,6,9,,,6,8,,TLS
4/28/15,QUERUB16_HF_08,CS0,6,9,,,7,6,,TLS
4/28/15,SPIALB07_SH_01,CS0,6,9,,,0,10,,TLS
4/28/15,BETPAP06_HF_07,CS0,7,9,,,0,6,,TLS
4/28/15,ILEMUC05_SH_03,CS0,7,9,,,7,6,,TLS
4/28/15,RHAFRA17_HF_02,CS0,7,9,,,1,5,,TLS
4/28/15,ALNINC06_SH_02,CS0,8,9,,,6,7,,TLS
4/28/15,FAGGRA10_HF_06,CS0,8,9,,,7,7,,TLS
4/28/15,QUEVEL06_HF_03,CS0,8,9,,,7,6,,TLS
4/28/15,PRUPEN08_SH_04,CS0,1,10,20,,0,5,,TLS
4/28/15,VIBCAS04_SH_02,CS0,1,10,,,9,9,,TLS
4/28/15,SPIALB01_HF_03,CS0,1,10,,,0,10,,TLS
4/28/15,FRANIG01_HF_01,CS0,2,10,,,-,-,Missing,TLS
4/28/15,POPGRA02_SH_10,CS0,2,10,,,7,6,,TLS
4/28/15,VACMYR04_HF_01,CS0,2,10,,,"27, 6","27, 6","Many fallen leaves, discolored",TLS
4/28/15,HAMVIR08_HF_04,CS0,3,10,,,8,8,,TLS
4/28/15,LYOLIG07_HF_04,CS0,3,10,,,4,6,,TLS
4/28/15,SPIALB08_HF_04,CS0,3,10,,,-,-,Missing,TLS
4/28/15,ALNINC01_HF_04,CS0,4,10,,,4,4,,TLS
4/28/15,BETLEN10_HF_02,CS0,4,10,,,7,7,,TLS
4/28/15,CORCOR06_HF_01,CS0,4,10,,,7,8,,TLS
4/28/15,ACERUB06_SH_04,CS0,5,10,25,25,5,4,,TLS
4/28/15,BETALL08_SH_03,CS0,5,10,,,6,9,,TLS
4/28/15,VACMYR10_HF_04,CS0,5,10,25,,"27, 8","27, 7","Leaves turning red, falling",TLS
4/28/15,FRANIG02_SH_01,CS0,6,10,,,10,4,,TLS
4/28/15,KALANG13_HF_01,CS0,6,10,,,3,0,,TLS
4/28/15,VACMYR04_SH_03,CS0,6,10,,,27,27,,TLS
4/28/15,ACESAC05_HF_12,CS0,7,10,,,6,1,,TLS
4/28/15,FRANIG01_SH_04,CS0,7,10,,,10,5,,TLS
4/28/15,POPGRA03_HF_04,CS0,7,10,,,7,1,,TLS
4/28/15,VACMYR08_SH_01,CS0,8,10,25,,8,7,,TLS
4/28/15,POPGRA02_HF_06,CS0,8,10,,,7,4,,TLS
4/28/15,QUEVEL02_HF_02,CS0,8,10,,,7,1,,TLS
4/28/15,ACERUB99_HF_08,CS0,1,11,,,6,1,,TLS
4/28/15,BETPAP14_HF_07,CS0,1,11,,,10,8,,TLS
4/28/15,RHOPRI07_HF_01,CS0,1,11,,,8,-,,TLS
4/28/15,BETALL10_HF_03,CS0,2,11,,,3,5,,TLS
4/28/15,CORCOR01_HF_04,CS0,2,11,,,-,7,,TLS
4/28/15,KALANG12_HF_04,CS0,2,11,16,,3,0,,TLS
4/28/15,ACERUB05_SH_08,CS0,3,11,,,6,4,,TLS
4/28/15,HAMVIR11_HF_02,CS0,3,11,,,6,8,,TLS
4/28/15,PRUPEN03_SH_01,CS0,3,11,,,-,-,Missing,TLS
4/28/15,NYSSYL03_HF_01,CS0,4,11,,,7,5,,TLS
4/28/15,RHOPRI03_HF_03,CS0,4,11,,,10,4,,TLS
4/28/15,VACMYR02_SH_03,CS0,4,11,,,27,27,"Dead, leaves dark brown",TLS
4/28/15,ACEPEN06_SH_04,CS0,5,11,,,6,1,,TLS
4/28/15,PRUPEN04_HF_01,CS0,5,11,,,7,7,,TLS
4/28/15,QUERUB17_HF_02,CS0,5,11,,,7,1,,TLS
4/28/15,ACESAC06_HF_08,CS0,6,11,,,6,6,,TLS
4/28/15,BETLEN11_HF_03,CS0,6,11,,,6,8,,TLS
4/28/15,VIBLAN06_SH_11,CS0,6,11,,,9,8,,TLS
4/28/15,ALNINC05_SH_01,CS0,7,11,,,6,7,,TLS
4/28/15,CORCOR07_HF_04,CS0,7,11,,,6,7,,TLS
4/28/15,ILEMUC06_SH_11,CS0,7,11,,,27,27,"Dead, dying",TLS
4/28/15,ACERUB14_HF_03,CS0,8,11,,,6,4,,TLS
4/28/15,BETPAP08_SH_01,CS0,8,11,,,8,8,,TLS
4/28/15,KALANG11_HF_04,CS0,8,11,16,,0,0,May be dead,TLS
4/28/15,ILEMUC07_SH_01,CS0,1,12,,,27,27,"Dead, dying",TLS
4/28/15,FAGGRA11_HF_07,CS0,1,12,,,8,7,,TLS
4/28/15,VIBLAN09_HF_02,CS0,1,12,,,6,1,,TLS
4/28/15,VIBCAS07_SH_03,CS0,2,12,,,6,"27, 9",Leaves turning red,TLS
4/28/15,BETPAP07_HF_03,CS0,2,12,,,-,8,Terminal broken off,TLS
4/28/15,ACESAC02_SH_04,CS0,2,12,,,5,5,"Acerub, not acesac",TLS
4/28/15,AROMEL08_HF_02,CS0,3,12,,,8,8,,TLS
4/28/15,LONCAN06_HF_02,CS0,3,12,,25,8,7,,TLS
4/28/15,QUERUB05_SH_04,CS0,3,12,,,5,1,,TLS
4/28/15,PRUPEN06_HF_02,CS0,4,12,25,25,7,8,,TLS
4/28/15,QUEVEL05_HF_02,CS0,4,12,,,6,5,,TLS
4/28/15,FAGGRA11_HF_02,CL0,1,1,,,-,-,Missing,TLS
4/28/15,QUERUB21_HF_01,CL0,1,1,,,0,0,,TLS
4/28/15,RHAFRA17_HF_01,CL0,1,1,,,5,-,All terminal twig,TLS
4/28/15,ACERUB99_HF_10,CL0,2,1,,,"27, 6",1,Leaf is wilted,TLS
4/28/15,FRANIG01_SH_01,CL0,2,1,,,10,1,,TLS
4/28/15,LYOLIG33_HF_02,CL0,2,1,,,4,7,,TLS
4/28/15,ACERUB10_HF_01,CL0,3,1,,,5,4,,TLS
4/28/15,CORCOR05_SH_02,CL0,3,1,,,27,27,"Dead, dying",TLS
4/28/15,RHOPRI08_HF_02,CL0,3,1,,,0,7,,TLS
4/28/15,ACESAC10_SH_08,CL0,4,1,,,-,7,Terminal broken off,TLS
4/28/15,QUEVEL09_HF_01,CL0,4,1,,,5,4,,TLS
4/28/15,BETALL19_HF_01,CL0,4,1,,,-,-,Missing,TLS
4/28/15,ACEPEN06_SH_10,CL0,5,1,24,,6,1,,TLS
