"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","lday","fday","bday"
"BETPAP04_SH_10","BETPAP","4","SH","BETPAP04_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,34,75,18
"BETPAP04_SH_12","BETPAP","4","SH","BETPAP04_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,18
"BETPAP06_HF_01","BETPAP","6","HF","BETPAP06_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,23,75,15
"BETPAP06_HF_02","BETPAP","6","HF","BETPAP06_HF","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,30,75,17
"BETPAP06_HF_03","BETPAP","6","HF","BETPAP06_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,29,75,20
"BETPAP06_HF_04","BETPAP","6","HF","BETPAP06_HF","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,13,75,8
"BETPAP06_HF_05","BETPAP","6","HF","BETPAP06_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,13,75,8
"BETPAP06_HF_07","BETPAP","6","HF","BETPAP06_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,33,75,21
"BETPAP06_HF_08","BETPAP","6","HF","BETPAP06_HF","CL2","15","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,23,75,13
"BETPAP06_HF_09","BETPAP","6","HF","BETPAP06_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,27,75,18
"BETPAP06_HF_10","BETPAP","6","HF","BETPAP06_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,24,75,13
"BETPAP06_HF_11","BETPAP","6","HF","BETPAP06_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,13
"BETPAP06_HF_12","BETPAP","6","HF","BETPAP06_HF","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,36,75,14
"BETPAP06_SH_01","BETPAP","6","SH","BETPAP06_SH","WL2","20","08","chill2","BET",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"BETPAP06_SH_02","BETPAP","6","SH","BETPAP06_SH","WS2","20","12","chill2","BET",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"BETPAP06_SH_03","BETPAP","6","SH","BETPAP06_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,13
"BETPAP06_SH_04","BETPAP","6","SH","BETPAP06_SH","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,53,75,21
"BETPAP06_SH_05","BETPAP","6","SH","BETPAP06_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,26
"BETPAP06_SH_06","BETPAP","6","SH","BETPAP06_SH","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,68,75,29
"BETPAP06_SH_07","BETPAP","6","SH","BETPAP06_SH","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,30,75,13
"BETPAP06_SH_08","BETPAP","6","SH","BETPAP06_SH","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,30,75,17
"BETPAP06_SH_09","BETPAP","6","SH","BETPAP06_SH","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,15
"BETPAP06_SH_10","BETPAP","6","SH","BETPAP06_SH","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"BETPAP06_SH_11","BETPAP","6","SH","BETPAP06_SH","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,38,75,13
"BETPAP07_HF_01","BETPAP","7","HF","BETPAP07_HF","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,27,75,27
"BETPAP07_HF_02","BETPAP","7","HF","BETPAP07_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,34,75,18
"BETPAP07_HF_03","BETPAP","7","HF","BETPAP07_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,33,75,21
"BETPAP07_HF_04","BETPAP","7","HF","BETPAP07_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,13,75,8
"BETPAP07_HF_05","BETPAP","7","HF","BETPAP07_HF","CL2","15","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,30,75,13
"BETPAP07_HF_07","BETPAP","7","HF","BETPAP07_HF","CS2","15","12","chill2","BET",NA,NA,"-","0","","TS",36,3,3,17,75,13
"BETPAP07_HF_08","BETPAP","7","HF","BETPAP07_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,29,75,13
"BETPAP07_HF_09","BETPAP","7","HF","BETPAP07_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,15,75,9
"BETPAP07_HF_10","BETPAP","7","HF","BETPAP07_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","showing green tips","TS",36,3,3,24,75,13
"BETPAP07_HF_11","BETPAP","7","HF","BETPAP07_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,32,75,20
"BETPAP07_HF_12","BETPAP","7","HF","BETPAP07_HF","WL1","20","08","chill1","BET",NA,NA,"-","0","green tips but don't consider swollen","TS",36,3,3,8,75,8
"BETPAP07_SH_01","BETPAP","7","SH","BETPAP07_SH","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,43,75,22
"BETPAP07_SH_02","BETPAP","7","SH","BETPAP07_SH","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,44,75,13
"BETPAP07_SH_03","BETPAP","7","SH","BETPAP07_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,18
"BETPAP07_SH_04","BETPAP","7","SH","BETPAP07_SH","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,52,75,15
"BETPAP07_SH_05","BETPAP","7","SH","BETPAP07_SH","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,31,75,13
"BETPAP07_SH_06","BETPAP","7","SH","BETPAP07_SH","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,42,75,33
"BETPAP07_SH_08","BETPAP","7","SH","BETPAP07_SH","CL2","15","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,43,75,16
"BETPAP07_SH_09","BETPAP","7","SH","BETPAP07_SH","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,75,75,75
"BETPAP07_SH_10","BETPAP","7","SH","BETPAP07_SH","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,31,75,13
"BETPAP07_SH_11","BETPAP","7","SH","BETPAP07_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,34,75,27
"BETPAP07_SH_12","BETPAP","7","SH","BETPAP07_SH","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,40,75,32
"BETPAP08_SH_01","BETPAP","8","SH","BETPAP08_SH","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,68,75,33
"BETPAP08_SH_02","BETPAP","8","SH","BETPAP08_SH","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,44,75,15
"BETPAP08_SH_03","BETPAP","8","SH","BETPAP08_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,56,75,27
"BETPAP08_SH_04","BETPAP","8","SH","BETPAP08_SH","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,31,75,13
"BETPAP08_SH_05","BETPAP","8","SH","BETPAP08_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,75,75,75
"BETPAP08_SH_07","BETPAP","8","SH","BETPAP08_SH","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,48,75,34
"BETPAP08_SH_08","BETPAP","8","SH","BETPAP08_SH","WL2","20","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,14,75,14
"BETPAP08_SH_09","BETPAP","8","SH","BETPAP08_SH","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,22,75,17
"BETPAP08_SH_10","BETPAP","8","SH","BETPAP08_SH","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,52,75,23
"BETPAP08_SH_11","BETPAP","8","SH","BETPAP08_SH","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,37,75,23
"BETPAP08_SH_12","BETPAP","8","SH","BETPAP08_SH","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,31,75,13
"BETPAP09_HF_01","BETPAP","9","HF","BETPAP09_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,75,75,75
"BETPAP09_HF_02","BETPAP","9","HF","BETPAP09_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,39,75,21
"BETPAP09_HF_03","BETPAP","9","HF","BETPAP09_HF","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,37,75,13
"BETPAP09_HF_04","BETPAP","9","HF","BETPAP09_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,24,75,13
"BETPAP09_HF_05","BETPAP","9","HF","BETPAP09_HF","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,36,75,14
"BETPAP09_HF_06","BETPAP","9","HF","BETPAP09_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,23,75,9
"BETPAP09_HF_08","BETPAP","9","HF","BETPAP09_HF","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,13,75,8
"BETPAP09_HF_09","BETPAP","9","HF","BETPAP09_HF","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"BETPAP09_HF_10","BETPAP","9","HF","BETPAP09_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,13
"BETPAP09_HF_11","BETPAP","9","HF","BETPAP09_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,27,75,18
"BETPAP09_HF_12","BETPAP","9","HF","BETPAP09_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,32,75,20
"BETPAP09_SH_01","BETPAP","9","SH","BETPAP09_SH","CL2","15","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,30,75,16
"BETPAP09_SH_02","BETPAP","9","SH","BETPAP09_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,18
"BETPAP09_SH_03","BETPAP","9","SH","BETPAP09_SH","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,34,75,20
"BETPAP09_SH_04","BETPAP","9","SH","BETPAP09_SH","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,44,75,13
"BETPAP09_SH_05","BETPAP","9","SH","BETPAP09_SH","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,44,75,15
"BETPAP09_SH_06","BETPAP","9","SH","BETPAP09_SH","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,22,75,13
"BETPAP09_SH_07","BETPAP","9","SH","BETPAP09_SH","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,27,75,14
"BETPAP09_SH_08","BETPAP","9","SH","BETPAP09_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,34,75,18
"BETPAP09_SH_09","BETPAP","9","SH","BETPAP09_SH","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,17,75,13
"BETPAP09_SH_10","BETPAP","9","SH","BETPAP09_SH","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,68,75,33
"BETPAP09_SH_11","BETPAP","9","SH","BETPAP09_SH","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,24,75,13
"BETPAP10_SH_01","BETPAP","10","SH","BETPAP10_SH","WS0","20","12","chill0","BET",NA,NA,"0","0","Flask contains an extra Franig","",1,-32,1,75,75,29
"BETPAP10_SH_02","BETPAP","10","SH","BETPAP10_SH","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,40,75,20
"BETPAP10_SH_03","BETPAP","10","SH","BETPAP10_SH","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,53,75,21
"BETPAP10_SH_04","BETPAP","10","SH","BETPAP10_SH","CL2","15","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,30,75,16
"BETPAP10_SH_06","BETPAP","10","SH","BETPAP10_SH","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,44,75,13
"BETPAP10_SH_07","BETPAP","10","SH","BETPAP10_SH","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,20,75,14
"BETPAP10_SH_08","BETPAP","10","SH","BETPAP10_SH","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,13
"BETPAP10_SH_09","BETPAP","10","SH","BETPAP10_SH","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,15
"BETPAP10_SH_10","BETPAP","10","SH","BETPAP10_SH","WS2","20","12","chill2","BET",NA,NA,"0","0","dead winter fl?","TS",36,3,3,24,75,13
"BETPAP10_SH_11","BETPAP","10","SH","BETPAP10_SH","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,13,75,13
"BETPAP10_SH_12","BETPAP","10","SH","BETPAP10_SH","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"BETPAP13_HF_01","BETPAP","13","HF","BETPAP13_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,18
"BETPAP13_HF_02","BETPAP","13","HF","BETPAP13_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,44,75,15
"BETPAP13_HF_03","BETPAP","13","HF","BETPAP13_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,47,75,21
"BETPAP13_HF_04","BETPAP","13","HF","BETPAP13_HF","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,44,75,23
"BETPAP13_HF_05","BETPAP","13","HF","BETPAP13_HF","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,24,75,13
"BETPAP13_HF_06","BETPAP","13","HF","BETPAP13_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,61,75,20
"BETPAP13_HF_07","BETPAP","13","HF","BETPAP13_HF","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,23,75,16
"BETPAP13_HF_09","BETPAP","13","HF","BETPAP13_HF","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,27,75,14
"BETPAP13_HF_10","BETPAP","13","HF","BETPAP13_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,33,75,26
"BETPAP13_HF_11","BETPAP","13","HF","BETPAP13_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,75,75,50
"BETPAP13_HF_12","BETPAP","13","HF","BETPAP13_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"BETPAP14_HF_01","BETPAP","14","HF","BETPAP14_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,22,75,13
"BETPAP14_HF_02","BETPAP","14","HF","BETPAP14_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,26,75,18
"BETPAP14_HF_03","BETPAP","14","HF","BETPAP14_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,27,75,18
"BETPAP14_HF_05","BETPAP","14","HF","BETPAP14_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,52,75,15
"BETPAP14_HF_06","BETPAP","14","HF","BETPAP14_HF","WL2","20","08","chill2","BET",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"BETPAP14_HF_07","BETPAP","14","HF","BETPAP14_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,39,75,21
"BETPAP14_HF_08","BETPAP","14","HF","BETPAP14_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,75,75,75
"BETPAP14_HF_09","BETPAP","14","HF","BETPAP14_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,32,75,20
"BETPAP14_HF_10","BETPAP","14","HF","BETPAP14_HF","CS2","15","12","chill2","BET",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"BETPAP14_HF_11","BETPAP","14","HF","BETPAP14_HF","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,24,75,13
"BETPAP14_HF_12","BETPAP","14","HF","BETPAP14_HF","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,30,75,16
"BETPAP15_HF_01","BETPAP","15","HF","BETPAP15_HF","CS2","15","12","chill2","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"BETPAP15_HF_02","BETPAP","15","HF","BETPAP15_HF","WL1","20","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,75,75,75
"BETPAP15_HF_03","BETPAP","15","HF","BETPAP15_HF","WS0","20","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,29,75,27
"BETPAP15_HF_04","BETPAP","15","HF","BETPAP15_HF","WL0","20","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,29,75,26
"BETPAP15_HF_06","BETPAP","15","HF","BETPAP15_HF","CS1","15","12","chill1","BET",NA,NA,"0","0","","TS",36,3,3,52,75,23
"BETPAP15_HF_07","BETPAP","15","HF","BETPAP15_HF","CS0","15","12","chill0","BET",NA,NA,"0","0","","",1,-32,1,47,75,33
"BETPAP15_HF_08","BETPAP","15","HF","BETPAP15_HF","WL2","20","08","chill2","BET",NA,NA,"0","0","","EB",36,3,3,14,75,14
"BETPAP15_HF_09","BETPAP","15","HF","BETPAP15_HF","WS2","20","12","chill2","BET",NA,NA,"0","0","extra clipping in flask","TS",36,3,3,31,75,13
"BETPAP15_HF_10","BETPAP","15","HF","BETPAP15_HF","CL0","15","08","chill0","BET",NA,NA,"0","0","","",1,-32,1,32,75,32
"BETPAP15_HF_11","BETPAP","15","HF","BETPAP15_HF","CL2","15","08","chill2","BET",NA,NA,"0","-","","EB",36,3,3,23,75,13
"BETPAP15_HF_12","BETPAP","15","HF","BETPAP15_HF","CL1","15","08","chill1","BET",NA,NA,"0","0","","TS",36,3,3,30,75,13
"CORCOR01_HF_01","CORCOR","1","HF","CORCOR01_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"CORCOR01_HF_02","CORCOR","1","HF","CORCOR01_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,75,27
"CORCOR01_HF_03","CORCOR","1","HF","CORCOR01_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,75,75,75
"CORCOR01_HF_04","CORCOR","1","HF","CORCOR01_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,68,75,33
"CORCOR05_SH_01","CORCOR","5","SH","CORCOR05_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,39,75,13
"CORCOR05_SH_02","CORCOR","5","SH","CORCOR05_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,20
"CORCOR05_SH_03","CORCOR","5","SH","CORCOR05_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,6,26,6
"CORCOR05_SH_04","CORCOR","5","SH","CORCOR05_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,27,27,18
"CORCOR06_HF_01","CORCOR","6","HF","CORCOR06_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,39,75,33
"CORCOR06_HF_02","CORCOR","6","HF","CORCOR06_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,18,26,13
"CORCOR06_HF_03","CORCOR","6","HF","CORCOR06_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,34,20
"CORCOR06_HF_04","CORCOR","6","HF","CORCOR06_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,27,75,18
"CORCOR07_HF_01","CORCOR","7","HF","CORCOR07_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,26,26,18
"CORCOR07_HF_02","CORCOR","7","HF","CORCOR07_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,20
"CORCOR07_HF_03","CORCOR","7","HF","CORCOR07_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,27
"CORCOR07_HF_04","CORCOR","7","HF","CORCOR07_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,42,13,33
"CORCOR07_SH_01","CORCOR","7","SH","CORCOR07_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,68,75,13
"CORCOR07_SH_02","CORCOR","7","SH","CORCOR07_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,6,29,6
"CORCOR07_SH_03","CORCOR","7","SH","CORCOR07_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,20
"CORCOR07_SH_04","CORCOR","7","SH","CORCOR07_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,75,27
"CORCOR08_HF_01","CORCOR","8","HF","CORCOR08_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,75,75,29
"CORCOR08_HF_02","CORCOR","8","HF","CORCOR08_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,75,20
"CORCOR08_HF_03","CORCOR","8","HF","CORCOR08_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,47,75,33
"CORCOR08_HF_04","CORCOR","8","HF","CORCOR08_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,12,27
"CORCOR08_SH_01","CORCOR","8","SH","CORCOR08_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,26,13,18
"CORCOR08_SH_02","CORCOR","8","SH","CORCOR08_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,39,33,13
"CORCOR08_SH_03","CORCOR","8","SH","CORCOR08_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,32,32,20
"CORCOR08_SH_04","CORCOR","8","SH","CORCOR08_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,27,75,12
"CORCOR09_HF_01","CORCOR","9","HF","CORCOR09_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,27,27,18
"CORCOR09_HF_02","CORCOR","9","HF","CORCOR09_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,6,13,6
"CORCOR09_HF_03","CORCOR","9","HF","CORCOR09_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","Too many twigs at base of clipping, trimed 2","",1,-32,1,34,34,32
"CORCOR09_HF_04","CORCOR","9","HF","CORCOR09_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,53,13,33
"CORCOR09_SH_01","CORCOR","9","SH","CORCOR09_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,26,75,18
"CORCOR09_SH_02","CORCOR","9","SH","CORCOR09_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,33,33,21
"CORCOR09_SH_03","CORCOR","9","SH","CORCOR09_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,75,32
"CORCOR09_SH_04","CORCOR","9","SH","CORCOR09_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,6,33,6
"CORCOR10_HF_01","CORCOR","10","HF","CORCOR10_HF","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,34,27
"CORCOR10_HF_02","CORCOR","10","HF","CORCOR10_HF","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,40,34,29
"CORCOR10_HF_03","CORCOR","10","HF","CORCOR10_HF","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,39,26
"CORCOR10_HF_04","CORCOR","10","HF","CORCOR10_HF","CS0","15","12","chill0","COR",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"CORCOR10_SH_01","CORCOR","10","SH","CORCOR10_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,26,26,18
"CORCOR10_SH_02","CORCOR","10","SH","CORCOR10_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,39,13,33
"CORCOR10_SH_03","CORCOR","10","SH","CORCOR10_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,20
"CORCOR10_SH_04","CORCOR","10","SH","CORCOR10_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,29,75,26
"CORCOR11_SH_01","CORCOR","11","SH","CORCOR11_SH","CL0","15","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,32,34,20
"CORCOR11_SH_02","CORCOR","11","SH","CORCOR11_SH","CS0","15","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,53,75,33
"CORCOR11_SH_03","CORCOR","11","SH","CORCOR11_SH","WL0","20","08","chill0","COR",NA,NA,"0","0","","",1,-32,1,26,75,18
"CORCOR11_SH_04","CORCOR","11","SH","CORCOR11_SH","WS0","20","12","chill0","COR",NA,NA,"0","0","","",1,-32,1,34,75,26
"FAGGRA02_SH_01","FAGGRA","2","SH","FAGGRA02_SH","WL0","20","08","chill0","FAG",NA,NA,"0","0","","",1,-32,1,47,75,42
"FAGGRA02_SH_02","FAGGRA","2","SH","FAGGRA02_SH","WS0","20","12","chill0","FAG",NA,NA,"0","0","","",1,-32,1,75,75,12
"FAGGRA02_SH_03","FAGGRA","2","SH","FAGGRA02_SH","CL0","15","08","chill0","FAG",NA,NA,"0","0","","",1,-32,1,54,75,43
"FAGGRA02_SH_04","FAGGRA","2","SH","FAGGRA02_SH","CS0","15","12","chill0","FAG",NA,NA,"0","0","Missing","",1,-32,1,75,75,82
"FAGGRA02_SH_06","FAGGRA","2","SH","FAGGRA02_SH","CS1","15","12","chill1","FAG",NA,NA,"0","0","","TS",36,3,3,75,75,44
"FAGGRA02_SH_07","FAGGRA","2","SH","FAGGRA02_SH","WL1","20","08","chill1","FAG",NA,NA,"1","1","","TS",36,3,3,31,75,24
"FAGGRA02_SH_08","FAGGRA","2","SH","FAGGRA02_SH","WS2","20","12","chill2","FAG",NA,NA,"0","0","","TS",36,3,3,75,75,50
"FAGGRA02_SH_09","FAGGRA","2","SH","FAGGRA02_SH","CS2","15","12","chill2","FAG",NA,NA,"0","0","","TS",36,3,3,75,75,44
"FAGGRA02_SH_10","FAGGRA","2","SH","FAGGRA02_SH","CL1","15","08","chill1","FAG",NA,NA,"0","0","","TS",36,3,3,75,75,37
"FAGGRA02_SH_11","FAGGRA","2","SH","FAGGRA02_SH","CL2","15","08","chill2","FAG",NA,NA,"1","1","","EB",36,3,3,43,75,30
"FAGGRA02_SH_12","FAGGRA","2","SH","FAGGRA02_SH","WL2","20","08","chill2","FAG",NA,NA,"0","0","","EB",36,3,3,36,75,27
